hogID,STATION,STATION NAME,LATITUDE,LONGITUDE,elevation,dateSample,tempAverage,tempMax,tempMin
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-02-10,41.9,51.9,31.9
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-02-11,42,52.1,31.9
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-02-12,42.1,52.3,32
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-02-13,42.3,52.5,32.1
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-02-14,42.4,52.7,32.2
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-02-15,42.6,52.9,32.3
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-02-16,42.7,53.1,32.4
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-02-17,42.9,53.3,32.6
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-02-18,43.1,53.5,32.7
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-02-19,43.3,53.7,32.9
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-02-20,43.5,53.9,33
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-02-21,43.7,54.1,33.2
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-02-22,43.9,54.4,33.4
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-02-23,44.1,54.6,33.6
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-02-24,44.3,54.8,33.8
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-02-25,44.5,55.1,34
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-02-26,44.8,55.3,34.3
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-02-27,45,55.6,34.5
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-02-28,45.3,55.8,34.7
